instance ASCENT_CANDIDATES BACKBONE_TRIALS BACKTRACKING CANDIDATE_SET_TYPE EXTRA_CANDIDATES EXTRA_CANDIDATE_SET_TYPE GAIN23 GAIN_CRITERION INITIAL_STEP_SIZE INITIAL_TOUR_ALGORITHM KICK_TYPE KICKS MAX_CANDIDATES MOVE_TYPE PATCHING_A PATCHING_C POPULATION_SIZE RESTRICTED_SEARCH SUBGRADIENT SUBSEQUENT_MOVE_TYPE SUBSEQUENT_PATCHING result
127 131 1 NO NEAREST-NEIGHBOR 13 NEAREST-NEIGHBOR NO NO 3 QUICK-BORUVKA 8 3 19 18 13 1 388 NO NO 0 NO 38346320
127 58 5 NO QUADRANT 10 QUADRANT YES NO 2 WALK 19 2 19 2 10 4 841 NO NO 3 NO 33128754
127 371 3 YES ALPHA 18 QUADRANT NO NO 3 NEAREST-NEIGHBOR 14 3 15 5 19 1 581 NO NO 0 YES 37845569
127 161 2 NO NEAREST-NEIGHBOR 17 NEAREST-NEIGHBOR NO YES 2 GREEDY 20 3 6 3 14 3 320 NO NO 5 NO 32189077
127 35 2 YES NEAREST-NEIGHBOR 11 NEAREST-NEIGHBOR YES NO 3 BORUVKA 7 3 7 8 2 3 848 NO NO 4 YES 33801886
127 338 3 NO ALPHA 14 QUADRANT YES NO 5 BORUVKA 17 4 4 19 2 5 458 YES NO 3 NO 38551950
127 300 2 NO QUADRANT 2 QUADRANT NO YES 3 WALK 13 5 3 5 20 2 897 YES NO 2 NO 36429014
127 277 1 YES QUADRANT 18 QUADRANT YES NO 5 BORUVKA 6 4 18 4 13 5 120 YES NO 2 YES 35938056
127 392 0 NO ALPHA 1 NEAREST-NEIGHBOR YES NO 5 MOORE 8 1 5 4 2 2 548 YES NO 3 NO 32203494
127 125 5 YES ALPHA 2 NEAREST-NEIGHBOR NO NO 2 SIERPINSKI 11 1 16 7 11 5 537 NO NO 3 YES 38121146
127 280 1 YES QUADRANT 0 NEAREST-NEIGHBOR NO NO 4 NEAREST-NEIGHBOR 17 5 7 7 7 2 77 NO NO 4 NO 34938718
127 323 2 YES QUADRANT 16 NEAREST-NEIGHBOR YES NO 3 BORUVKA 14 2 10 19 12 5 823 NO NO 3 YES 38128532
127 396 5 NO ALPHA 4 QUADRANT NO NO 1 NEAREST-NEIGHBOR 9 5 19 14 2 4 721 NO NO 4 NO 41697335
127 276 3 NO NEAREST-NEIGHBOR 10 NEAREST-NEIGHBOR YES YES 1 NEAREST-NEIGHBOR 7 5 19 12 13 4 531 NO NO 6 YES 39522673
127 370 2 YES NEAREST-NEIGHBOR 0 QUADRANT YES YES 1 MOORE 18 2 11 19 18 1 120 NO NO 5 YES 43693085
127 165 2 NO DELAUNAY 5 QUADRANT YES NO 3 NEAREST-NEIGHBOR 15 5 12 4 20 4 821 YES NO 6 NO 33173325
127 445 5 NO QUADRANT 3 QUADRANT NO NO 3 QUICK-BORUVKA 13 3 18 14 18 3 727 NO NO 4 YES 38325593
127 57 5 NO QUADRANT 1 NEAREST-NEIGHBOR YES YES 1 BORUVKA 8 4 15 15 17 5 484 YES NO 3 YES 37550621
127 281 3 YES QUADRANT 5 NEAREST-NEIGHBOR YES NO 1 SIERPINSKI 19 5 3 4 3 5 153 NO NO 4 NO 32653876
127 177 4 NO NEAREST-NEIGHBOR 5 QUADRANT YES NO 3 BORUVKA 16 1 15 17 14 5 375 YES NO 5 NO 37722648
127 473 1 YES QUADRANT 4 QUADRANT YES YES 3 SIERPINSKI 12 3 19 20 12 2 618 YES NO 5 YES 42186441
127 20 3 YES ALPHA 20 NEAREST-NEIGHBOR NO NO 2 NEAREST-NEIGHBOR 14 5 8 11 16 1 762 NO NO 5 YES 43674012
127 454 4 YES NEAREST-NEIGHBOR 11 QUADRANT NO NO 4 NEAREST-NEIGHBOR 13 1 17 4 18 2 962 YES NO 3 NO 34241692
127 406 5 NO DELAUNAY 17 QUADRANT NO YES 2 NEAREST-NEIGHBOR 5 1 9 4 7 3 60 YES NO 3 NO 32330687
127 208 2 NO QUADRANT 4 QUADRANT NO YES 4 SIERPINSKI 14 2 11 10 2 1 417 NO NO 6 YES 38901252
127 494 1 YES NEAREST-NEIGHBOR 19 NEAREST-NEIGHBOR YES NO 3 QUICK-BORUVKA 17 3 10 14 6 4 985 YES NO 4 NO 38151534
127 342 3 YES QUADRANT 11 NEAREST-NEIGHBOR NO NO 1 SIERPINSKI 14 2 4 11 11 2 868 YES NO 2 YES 38269175
127 238 5 NO NEAREST-NEIGHBOR 0 QUADRANT NO YES 5 GREEDY 7 5 19 14 19 5 867 YES NO 4 NO 37095578
127 205 2 YES NEAREST-NEIGHBOR 8 NEAREST-NEIGHBOR YES NO 3 GREEDY 7 3 8 14 5 2 987 YES NO 4 YES 35983717
127 208 2 NO ALPHA 2 NEAREST-NEIGHBOR NO NO 4 BORUVKA 11 3 18 19 18 2 145 NO NO 3 YES 37670340
127 250 4 NO ALPHA 18 QUADRANT YES YES 4 BORUVKA 8 5 17 19 19 4 551 YES NO 0 YES 38831505
127 198 4 YES QUADRANT 8 NEAREST-NEIGHBOR YES YES 3 WALK 17 1 13 6 15 1 893 YES NO 5 YES 32610324
127 267 4 YES ALPHA 4 NEAREST-NEIGHBOR NO YES 3 BORUVKA 18 2 6 5 20 1 288 YES NO 6 NO 32279715
127 119 0 NO ALPHA 5 NEAREST-NEIGHBOR YES YES 3 GREEDY 10 5 9 15 6 5 981 NO NO 0 YES 37098719
127 56 1 NO ALPHA 14 QUADRANT YES NO 5 BORUVKA 14 2 16 20 17 5 885 YES NO 3 NO 38039236
127 334 1 NO ALPHA 16 QUADRANT YES NO 3 MOORE 9 1 19 19 11 3 506 YES NO 0 YES 43602105
127 215 1 NO QUADRANT 4 NEAREST-NEIGHBOR YES YES 5 QUICK-BORUVKA 5 4 18 9 20 2 310 NO NO 5 YES 33822052
127 42 1 YES DELAUNAY 3 QUADRANT YES YES 2 BORUVKA 20 4 9 4 20 4 70 YES NO 6 YES 32284358
127 94 4 NO QUADRANT 14 NEAREST-NEIGHBOR NO NO 3 NEAREST-NEIGHBOR 6 2 18 11 7 5 573 YES NO 3 NO 41367146
127 439 0 NO DELAUNAY 13 NEAREST-NEIGHBOR NO YES 4 SIERPINSKI 15 3 13 13 13 5 612 YES NO 3 NO 40920126
127 258 2 YES QUADRANT 2 QUADRANT NO NO 1 GREEDY 10 5 17 12 11 2 605 NO NO 4 YES 36529141
127 479 5 NO ALPHA 16 NEAREST-NEIGHBOR NO NO 2 BORUVKA 6 1 15 13 5 4 996 YES NO 5 YES 38700117
127 314 4 YES DELAUNAY 20 QUADRANT NO YES 1 GREEDY 15 5 13 19 18 4 328 YES NO 3 NO 38271591
127 415 3 NO ALPHA 6 QUADRANT NO NO 3 SIERPINSKI 7 2 4 8 12 4 635 NO NO 0 YES 38110529
127 403 5 NO QUADRANT 17 QUADRANT YES YES 4 QUICK-BORUVKA 18 1 11 17 14 3 649 NO NO 5 NO 37817318
127 156 2 NO NEAREST-NEIGHBOR 4 NEAREST-NEIGHBOR NO YES 1 QUICK-BORUVKA 4 5 19 19 2 2 665 NO NO 4 NO 38328972
127 237 3 NO ALPHA 14 QUADRANT YES YES 5 SIERPINSKI 9 4 20 12 4 2 870 NO NO 5 NO 39636115
127 262 3 YES QUADRANT 12 NEAREST-NEIGHBOR NO YES 5 NEAREST-NEIGHBOR 20 5 9 9 13 3 55 YES NO 3 NO 33624150
127 286 5 NO DELAUNAY 3 QUADRANT YES YES 3 QUICK-BORUVKA 5 3 8 13 2 2 966 YES NO 3 YES 37072321
127 248 3 NO ALPHA 9 NEAREST-NEIGHBOR NO NO 2 SIERPINSKI 20 2 19 17 19 5 93 YES NO 4 YES 41719149
127 260 1 NO QUADRANT 1 NEAREST-NEIGHBOR NO YES 3 QUICK-BORUVKA 15 5 17 13 11 5 49 NO NO 6 NO 38243222
127 192 3 YES QUADRANT 20 NEAREST-NEIGHBOR YES NO 4 MOORE 13 3 19 20 10 2 654 NO NO 3 YES 43603479
127 434 4 NO ALPHA 18 QUADRANT YES YES 1 QUICK-BORUVKA 18 3 3 9 5 1 326 YES NO 2 YES 34310034
127 488 0 NO DELAUNAY 3 NEAREST-NEIGHBOR YES NO 4 NEAREST-NEIGHBOR 12 5 3 13 7 3 25 NO NO 0 NO 35865851
127 478 0 NO QUADRANT 16 NEAREST-NEIGHBOR NO NO 2 NEAREST-NEIGHBOR 12 5 19 14 13 4 202 NO NO 0 YES 41879458
127 332 4 YES DELAUNAY 15 QUADRANT YES YES 1 NEAREST-NEIGHBOR 13 3 3 16 7 2 743 YES NO 3 YES 42047219
127 204 4 NO DELAUNAY 19 NEAREST-NEIGHBOR YES NO 3 BORUVKA 10 3 12 8 18 1 68 YES NO 6 NO 38508516
127 419 2 YES NEAREST-NEIGHBOR 8 NEAREST-NEIGHBOR NO YES 5 GREEDY 14 2 5 4 2 5 949 NO NO 0 NO 32264799
127 383 3 YES QUADRANT 15 NEAREST-NEIGHBOR YES YES 2 BORUVKA 10 2 12 3 2 4 280 YES NO 5 YES 32889383
127 352 2 NO DELAUNAY 1 NEAREST-NEIGHBOR NO YES 1 GREEDY 15 5 6 2 2 1 11 NO NO 5 YES 32201409
127 85 4 YES NEAREST-NEIGHBOR 2 QUADRANT YES YES 3 BORUVKA 6 2 18 6 2 5 867 NO NO 4 NO 34980725
127 183 5 NO QUADRANT 9 NEAREST-NEIGHBOR YES YES 3 QUICK-BORUVKA 19 4 20 7 15 4 345 YES NO 4 YES 36286987
127 407 3 NO DELAUNAY 15 QUADRANT NO NO 4 BORUVKA 8 3 13 9 17 4 90 NO NO 2 NO 38610339
127 394 4 NO DELAUNAY 1 QUADRANT YES NO 4 BORUVKA 9 2 17 12 8 1 836 YES NO 6 NO 37489573
127 191 1 YES DELAUNAY 7 NEAREST-NEIGHBOR NO NO 3 MOORE 19 4 6 17 10 2 431 NO NO 6 NO 42617404
127 285 1 NO ALPHA 10 QUADRANT YES NO 1 NEAREST-NEIGHBOR 15 3 12 16 15 2 172 YES NO 2 YES 44856444
127 377 2 YES DELAUNAY 17 NEAREST-NEIGHBOR YES YES 5 WALK 9 3 5 11 17 1 371 YES NO 3 YES 93921929
127 137 1 YES DELAUNAY 6 NEAREST-NEIGHBOR NO NO 2 BORUVKA 9 1 9 13 10 3 283 NO NO 0 YES 37397453
127 455 4 NO NEAREST-NEIGHBOR 1 QUADRANT YES YES 4 MOORE 18 3 4 16 19 2 179 YES NO 5 NO 43346428
127 62 1 YES NEAREST-NEIGHBOR 12 QUADRANT NO NO 5 QUICK-BORUVKA 13 5 7 9 20 2 500 YES NO 3 YES 35280968
127 240 5 NO ALPHA 13 NEAREST-NEIGHBOR YES YES 3 GREEDY 19 1 12 6 12 2 441 YES NO 6 NO 34156721
127 95 2 YES NEAREST-NEIGHBOR 19 NEAREST-NEIGHBOR YES NO 4 SIERPINSKI 9 2 5 18 19 5 327 YES NO 4 NO 42181354
127 151 2 YES NEAREST-NEIGHBOR 0 QUADRANT NO YES 3 SIERPINSKI 4 4 19 14 10 2 262 NO NO 6 YES 42029455
127 86 2 NO QUADRANT 6 QUADRANT NO NO 4 BORUVKA 20 4 9 15 16 2 537 YES NO 0 NO 37518868
127 446 0 NO ALPHA 0 NEAREST-NEIGHBOR NO YES 1 SIERPINSKI 16 2 10 18 14 4 287 YES NO 2 NO 41734664
127 447 3 YES DELAUNAY 3 QUADRANT NO YES 5 BORUVKA 20 2 7 20 16 2 197 NO NO 3 YES 37079551
127 455 0 NO DELAUNAY 12 NEAREST-NEIGHBOR YES NO 5 MOORE 4 1 9 10 15 3 549 NO NO 2 NO 42569890
127 97 0 YES DELAUNAY 2 NEAREST-NEIGHBOR NO NO 3 SIERPINSKI 14 5 19 8 15 2 116 YES NO 5 YES 34821860
127 25 5 NO NEAREST-NEIGHBOR 1 NEAREST-NEIGHBOR NO YES 2 GREEDY 9 4 17 20 12 4 131 YES NO 6 YES 37142060
127 193 1 YES ALPHA 12 NEAREST-NEIGHBOR NO YES 2 GREEDY 7 4 14 3 13 2 324 NO NO 3 NO 32306143
127 481 4 NO QUADRANT 9 QUADRANT NO NO 4 GREEDY 12 3 20 9 7 3 121 YES NO 5 YES 36446106
127 248 0 NO DELAUNAY 2 NEAREST-NEIGHBOR YES NO 3 MOORE 12 4 8 2 11 3 455 YES NO 2 NO 32334292
127 278 1 NO NEAREST-NEIGHBOR 8 NEAREST-NEIGHBOR NO YES 1 NEAREST-NEIGHBOR 19 1 20 12 15 3 682 NO NO 6 NO 38909135
127 358 2 YES NEAREST-NEIGHBOR 1 QUADRANT YES NO 3 NEAREST-NEIGHBOR 5 3 20 4 8 2 978 YES NO 0 NO 33911220
127 401 3 YES DELAUNAY 3 NEAREST-NEIGHBOR YES NO 3 MOORE 13 2 15 3 16 4 232 NO NO 2 NO 32565324
127 200 2 YES QUADRANT 4 NEAREST-NEIGHBOR YES YES 2 QUICK-BORUVKA 11 4 19 10 12 1 29 YES NO 5 NO 36561479
127 123 3 NO QUADRANT 19 QUADRANT NO YES 2 WALK 13 5 18 19 7 2 102 NO NO 3 NO 122156140
127 460 3 NO QUADRANT 9 NEAREST-NEIGHBOR NO NO 2 SIERPINSKI 8 3 13 2 8 4 473 YES NO 0 NO 32302174
127 75 5 NO QUADRANT 12 QUADRANT NO YES 3 GREEDY 10 1 12 7 18 2 393 NO NO 3 NO 32259028
127 341 4 NO DELAUNAY 4 QUADRANT YES YES 3 NEAREST-NEIGHBOR 14 3 20 11 16 5 436 NO NO 5 YES 35177263
127 109 2 NO ALPHA 15 NEAREST-NEIGHBOR NO YES 5 WALK 20 3 10 14 4 1 446 YES NO 3 YES 89963272
127 453 3 YES NEAREST-NEIGHBOR 19 QUADRANT NO YES 1 WALK 12 2 10 8 9 4 858 YES NO 6 YES 35940465
127 378 4 YES NEAREST-NEIGHBOR 20 QUADRANT NO NO 5 GREEDY 14 4 12 2 19 5 587 NO NO 4 YES 34247763
127 68 2 NO QUADRANT 12 QUADRANT NO YES 4 NEAREST-NEIGHBOR 19 5 13 7 10 1 840 NO NO 4 YES 32228818
127 174 5 NO QUADRANT 16 NEAREST-NEIGHBOR NO YES 1 WALK 12 3 15 6 14 4 329 YES NO 3 YES 33365922
127 473 3 NO DELAUNAY 18 QUADRANT YES YES 4 MOORE 8 5 11 8 4 4 216 YES NO 5 YES 36326932
127 396 1 YES QUADRANT 10 NEAREST-NEIGHBOR NO YES 4 MOORE 10 5 8 14 6 4 268 NO NO 0 YES 41572374
127 185 4 NO ALPHA 4 NEAREST-NEIGHBOR NO NO 3 SIERPINSKI 6 4 8 15 11 5 424 YES NO 5 NO 41145613
127 445 1 YES ALPHA 2 QUADRANT YES NO 4 GREEDY 6 3 10 6 10 5 743 NO NO 4 NO 34371149
127 450 0 YES QUADRANT 12 NEAREST-NEIGHBOR NO NO 4 WALK 5 1 19 10 17 5 241 YES NO 2 YES 50622578
127 121 5 YES QUADRANT 9 QUADRANT NO YES 5 BORUVKA 13 1 7 20 17 3 504 NO NO 5 NO 38310784
127 340 1 YES DELAUNAY 8 NEAREST-NEIGHBOR NO NO 2 NEAREST-NEIGHBOR 12 1 6 3 12 3 977 YES NO 5 YES 33750625
127 91 1 YES QUADRANT 6 QUADRANT YES NO 5 BORUVKA 13 2 3 13 5 3 917 YES NO 5 YES 36836428
127 411 3 YES QUADRANT 17 QUADRANT NO NO 1 BORUVKA 7 3 14 5 13 1 733 NO NO 0 YES 34044150
127 234 5 YES ALPHA 1 NEAREST-NEIGHBOR YES YES 5 SIERPINSKI 13 2 8 17 7 2 270 YES NO 3 YES 42087187
127 44 2 YES ALPHA 5 NEAREST-NEIGHBOR YES YES 4 BORUVKA 19 2 12 17 8 4 519 NO NO 2 NO 36747178
127 355 0 NO DELAUNAY 17 NEAREST-NEIGHBOR YES NO 4 GREEDY 5 3 13 5 9 3 914 YES NO 6 NO 36060716
127 302 3 YES DELAUNAY 14 QUADRANT YES YES 3 GREEDY 11 1 18 2 20 3 418 NO NO 5 YES 32234231
127 197 1 NO DELAUNAY 4 QUADRANT YES NO 4 QUICK-BORUVKA 10 2 18 20 12 1 209 YES NO 3 NO 39593458
127 421 4 NO NEAREST-NEIGHBOR 1 QUADRANT YES NO 3 QUICK-BORUVKA 14 5 9 2 8 3 281 YES NO 6 YES 34559761
127 270 5 NO QUADRANT 9 QUADRANT NO NO 1 MOORE 13 3 6 3 14 3 163 NO NO 0 YES 33276424
127 430 4 YES QUADRANT 1 NEAREST-NEIGHBOR YES NO 3 GREEDY 19 3 20 5 8 3 972 NO NO 3 YES 34849279
127 289 5 NO ALPHA 15 NEAREST-NEIGHBOR NO YES 2 WALK 16 5 4 14 19 5 816 YES NO 3 NO 42504602
127 27 4 YES ALPHA 9 QUADRANT YES YES 1 NEAREST-NEIGHBOR 12 5 7 12 19 3 50 NO NO 4 YES 39097686
127 387 0 YES ALPHA 4 QUADRANT YES YES 5 NEAREST-NEIGHBOR 10 4 13 7 20 2 567 NO NO 6 NO 32410957
127 415 1 YES DELAUNAY 6 NEAREST-NEIGHBOR NO NO 5 NEAREST-NEIGHBOR 7 1 14 7 9 4 120 YES NO 6 NO 34406482
127 90 4 NO ALPHA 16 NEAREST-NEIGHBOR YES NO 2 QUICK-BORUVKA 18 5 6 19 6 4 492 YES NO 2 NO 42424613
127 310 3 NO ALPHA 13 QUADRANT NO NO 2 SIERPINSKI 13 2 13 15 3 1 809 NO NO 5 NO 42277954
127 329 1 YES QUADRANT 9 QUADRANT YES NO 1 BORUVKA 12 5 13 13 16 5 234 YES NO 2 NO 37415122
127 431 1 NO NEAREST-NEIGHBOR 9 NEAREST-NEIGHBOR YES NO 3 GREEDY 7 1 19 16 15 1 475 NO NO 4 NO 37149392
127 65 5 YES ALPHA 0 NEAREST-NEIGHBOR YES YES 4 QUICK-BORUVKA 8 4 19 9 14 1 20 NO NO 2 NO 35323200
127 146 3 NO ALPHA 4 QUADRANT YES NO 3 NEAREST-NEIGHBOR 16 4 7 15 14 4 798 YES NO 0 YES 42025421
127 295 0 NO ALPHA 19 QUADRANT NO NO 5 QUICK-BORUVKA 7 4 17 8 11 2 519 YES NO 0 YES 43864055
127 210 2 YES ALPHA 13 QUADRANT YES YES 3 SIERPINSKI 16 3 5 6 12 4 294 YES NO 3 YES 32221346
127 413 0 YES QUADRANT 5 NEAREST-NEIGHBOR NO NO 4 BORUVKA 12 5 9 12 3 4 509 NO NO 2 NO 36987690
127 301 4 YES QUADRANT 15 QUADRANT YES YES 3 QUICK-BORUVKA 18 3 20 16 7 4 969 NO NO 0 NO 38239587
127 381 1 NO DELAUNAY 20 QUADRANT NO YES 5 BORUVKA 8 3 3 20 4 2 690 NO NO 6 NO 38354831
127 500 0 YES NEAREST-NEIGHBOR 19 QUADRANT NO YES 4 WALK 12 1 13 20 4 4 605 YES NO 6 YES 101193644
127 217 1 NO NEAREST-NEIGHBOR 1 NEAREST-NEIGHBOR NO NO 2 MOORE 20 5 8 9 19 2 507 YES NO 4 NO 41229506
127 214 1 YES ALPHA 4 NEAREST-NEIGHBOR NO YES 1 GREEDY 16 5 15 14 11 4 228 YES NO 5 NO 36878774
127 347 4 NO NEAREST-NEIGHBOR 13 NEAREST-NEIGHBOR NO NO 5 QUICK-BORUVKA 5 2 20 14 19 2 705 YES NO 6 YES 38339093
127 224 3 YES QUADRANT 8 NEAREST-NEIGHBOR YES NO 3 WALK 16 1 6 10 3 3 78 NO NO 4 NO 33910719
127 430 1 YES NEAREST-NEIGHBOR 15 QUADRANT YES YES 1 SIERPINSKI 11 4 3 16 6 4 288 NO NO 2 NO 42191013
127 96 3 YES NEAREST-NEIGHBOR 13 QUADRANT YES YES 4 GREEDY 10 3 11 14 10 5 951 YES NO 6 NO 36568256
127 235 1 NO DELAUNAY 12 NEAREST-NEIGHBOR NO NO 1 GREEDY 12 1 17 13 17 2 662 YES NO 6 NO 37373919
127 181 2 YES DELAUNAY 2 NEAREST-NEIGHBOR YES NO 5 MOORE 10 1 19 3 18 3 441 YES NO 5 NO 34090112
127 134 4 NO NEAREST-NEIGHBOR 10 QUADRANT YES NO 3 SIERPINSKI 5 2 5 9 14 1 451 YES NO 4 NO 41057446
127 100 2 YES ALPHA 9 NEAREST-NEIGHBOR YES NO 1 QUICK-BORUVKA 7 5 19 19 14 2 74 YES NO 3 YES 40830739
127 114 4 NO ALPHA 1 NEAREST-NEIGHBOR YES YES 2 NEAREST-NEIGHBOR 13 3 13 5 6 5 391 NO NO 4 YES 32212474
127 402 2 YES QUADRANT 18 QUADRANT YES NO 1 NEAREST-NEIGHBOR 19 2 5 19 20 2 269 NO NO 5 YES 42848334
127 294 2 YES DELAUNAY 2 NEAREST-NEIGHBOR YES YES 3 MOORE 20 3 20 3 9 5 963 YES NO 5 NO 32237419
127 99 1 YES NEAREST-NEIGHBOR 13 NEAREST-NEIGHBOR NO YES 3 MOORE 8 4 14 14 16 4 431 YES NO 2 YES 41083659
127 267 0 NO QUADRANT 17 QUADRANT NO YES 5 GREEDY 14 4 12 2 9 3 361 NO NO 3 YES 32189736
127 239 2 YES QUADRANT 3 NEAREST-NEIGHBOR YES NO 2 WALK 11 3 11 10 5 5 706 NO NO 2 NO 37197700
127 354 5 YES DELAUNAY 11 QUADRANT YES YES 3 QUICK-BORUVKA 4 3 14 20 18 3 445 YES NO 5 NO 45871032
127 251 0 NO ALPHA 18 QUADRANT NO NO 2 GREEDY 16 4 16 2 3 5 22 NO NO 4 NO 32677292
127 454 1 NO NEAREST-NEIGHBOR 10 NEAREST-NEIGHBOR NO NO 3 SIERPINSKI 4 1 10 9 2 2 35 YES NO 4 YES 40892616
127 142 1 NO NEAREST-NEIGHBOR 11 QUADRANT YES NO 5 MOORE 16 2 7 14 4 1 988 NO NO 3 YES 43449943
127 448 5 NO ALPHA 19 NEAREST-NEIGHBOR NO YES 5 WALK 13 1 5 4 16 2 974 NO NO 0 NO 32197313
127 340 1 NO DELAUNAY 7 QUADRANT NO YES 5 BORUVKA 15 2 15 18 8 4 398 NO NO 2 NO 38443871
127 389 1 NO ALPHA 19 QUADRANT NO NO 2 BORUVKA 15 1 17 13 9 5 313 YES NO 3 NO 39472259
127 391 5 YES QUADRANT 0 QUADRANT NO NO 1 WALK 20 4 3 5 17 1 580 NO NO 5 YES 48177670
127 352 4 NO QUADRANT 4 QUADRANT NO NO 4 GREEDY 17 4 17 4 5 2 790 NO NO 0 NO 32886889
127 256 0 YES QUADRANT 11 NEAREST-NEIGHBOR NO YES 1 BORUVKA 16 5 9 12 2 5 390 YES NO 4 NO 36485522
127 328 1 NO NEAREST-NEIGHBOR 20 QUADRANT NO YES 5 BORUVKA 15 4 4 7 8 2 590 NO NO 4 NO 32202232
127 262 0 NO DELAUNAY 4 NEAREST-NEIGHBOR YES YES 5 QUICK-BORUVKA 16 2 17 20 9 3 991 NO NO 6 NO 38218991
127 223 4 YES NEAREST-NEIGHBOR 2 QUADRANT NO NO 1 GREEDY 10 4 11 2 6 1 999 NO NO 2 YES 32527831
127 219 0 NO DELAUNAY 4 NEAREST-NEIGHBOR YES YES 1 GREEDY 16 1 17 11 10 5 376 NO NO 6 NO 36169663
127 154 4 YES QUADRANT 17 QUADRANT YES NO 2 SIERPINSKI 18 4 5 20 11 4 252 NO NO 4 NO 42254738
127 30 4 YES NEAREST-NEIGHBOR 9 NEAREST-NEIGHBOR YES YES 5 QUICK-BORUVKA 19 5 12 14 14 1 526 NO NO 0 NO 38698816
127 171 2 NO ALPHA 6 NEAREST-NEIGHBOR YES NO 2 QUICK-BORUVKA 18 2 7 6 2 3 739 YES NO 3 NO 32253324
127 61 2 YES ALPHA 6 NEAREST-NEIGHBOR YES YES 5 BORUVKA 9 2 19 14 14 2 218 NO NO 3 YES 36843343
127 324 4 YES NEAREST-NEIGHBOR 0 NEAREST-NEIGHBOR NO NO 4 MOORE 18 3 13 16 18 5 986 NO NO 2 YES 43712409
127 25 1 NO NEAREST-NEIGHBOR 15 NEAREST-NEIGHBOR NO NO 1 BORUVKA 14 1 14 18 16 3 163 YES NO 3 YES 37813432
127 376 1 YES NEAREST-NEIGHBOR 5 NEAREST-NEIGHBOR YES YES 1 MOORE 17 2 4 18 16 5 899 YES NO 5 NO 41453107
127 87 0 NO ALPHA 6 QUADRANT NO YES 3 NEAREST-NEIGHBOR 17 3 11 15 17 5 931 NO NO 2 YES 37343765
127 381 0 YES QUADRANT 15 NEAREST-NEIGHBOR YES YES 3 GREEDY 12 5 13 11 17 1 120 NO NO 6 NO 36932712
127 129 2 YES QUADRANT 1 NEAREST-NEIGHBOR YES YES 4 BORUVKA 12 2 8 18 11 5 111 YES NO 2 YES 38054154
127 379 0 NO ALPHA 13 QUADRANT NO NO 2 NEAREST-NEIGHBOR 20 4 11 15 6 5 696 YES NO 0 YES 44105240
127 196 5 YES NEAREST-NEIGHBOR 8 QUADRANT YES YES 1 NEAREST-NEIGHBOR 12 3 15 5 15 3 689 NO NO 4 YES 32224221
127 160 5 YES NEAREST-NEIGHBOR 10 QUADRANT NO YES 2 MOORE 11 4 11 10 7 3 95 YES NO 4 NO 34780973
127 341 0 YES NEAREST-NEIGHBOR 9 NEAREST-NEIGHBOR YES YES 2 GREEDY 7 4 13 14 8 4 341 YES NO 5 YES 36446677
127 187 0 YES ALPHA 2 QUADRANT NO YES 3 GREEDY 19 4 12 10 19 1 297 YES NO 3 YES 36758479
127 141 0 YES QUADRANT 5 NEAREST-NEIGHBOR YES YES 5 MOORE 11 3 20 7 15 3 172 NO NO 5 YES 35439350
127 116 3 YES QUADRANT 17 NEAREST-NEIGHBOR YES NO 3 BORUVKA 19 5 17 12 17 5 797 NO NO 3 YES 36810780
127 417 0 NO ALPHA 6 QUADRANT YES YES 4 NEAREST-NEIGHBOR 6 5 15 8 5 3 37 YES NO 4 NO 32297884
127 100 2 NO NEAREST-NEIGHBOR 4 QUADRANT NO NO 3 NEAREST-NEIGHBOR 11 4 13 16 11 1 120 NO NO 3 NO 41932671
127 344 0 YES NEAREST-NEIGHBOR 3 QUADRANT NO NO 4 WALK 11 5 9 17 3 5 223 YES NO 2 YES 139181949
127 218 5 NO QUADRANT 13 QUADRANT YES NO 2 QUICK-BORUVKA 20 3 6 15 14 2 887 NO NO 3 NO 38612404
127 159 0 YES ALPHA 15 NEAREST-NEIGHBOR NO YES 1 WALK 4 2 13 17 12 1 213 NO NO 3 NO 93771719
127 48 0 YES NEAREST-NEIGHBOR 8 QUADRANT NO YES 5 BORUVKA 16 2 10 15 2 1 504 YES NO 3 YES 37451429
127 244 2 YES DELAUNAY 13 QUADRANT YES NO 4 MOORE 7 2 7 2 12 3 276 YES NO 5 NO 33532400
127 449 0 NO ALPHA 7 QUADRANT YES NO 1 BORUVKA 15 2 12 2 6 2 566 YES NO 5 YES 32715580
127 443 1 YES DELAUNAY 6 NEAREST-NEIGHBOR NO YES 4 WALK 6 2 19 16 15 2 218 YES NO 6 NO 79877061
127 383 0 NO ALPHA 13 QUADRANT NO YES 2 QUICK-BORUVKA 8 1 10 16 14 5 846 YES NO 0 YES 42935233
127 446 4 YES NEAREST-NEIGHBOR 1 NEAREST-NEIGHBOR YES NO 5 QUICK-BORUVKA 16 1 17 13 11 5 197 YES NO 3 NO 38059882
127 446 5 YES DELAUNAY 2 QUADRANT NO NO 5 GREEDY 8 5 8 5 17 4 980 NO NO 6 YES 34029948
127 446 2 NO ALPHA 13 NEAREST-NEIGHBOR YES NO 2 NEAREST-NEIGHBOR 5 4 17 15 7 5 906 YES NO 4 NO 43744566
127 248 5 YES ALPHA 3 NEAREST-NEIGHBOR NO NO 3 QUICK-BORUVKA 15 4 14 9 6 3 767 NO NO 6 NO 35153851
